Uniq Id,Crawl Timestamp,Pageurl,Pdp Url,Product Id,Product Name,List Price,Sale Price,Discount Percentage,Brand,Product Rank,Size,Availability,Product Description,Seller,Category Url,Input Seed Url,Color,Average Rating,Total Number Of Ratings,Type,Sleeve,Fit,Fabric Or Material,Neck,Pattern,Fabric Care,Closure,Suitable For,Collar,Ideal For,Rise Style,Leg Style,Ocassion,Length,Sleeve Length,Sleeve Type,Wash Care,Darts,Star1 Count,Star2 Count,Star3 Count,Star4 Count,Star5 Count,Gender,Fulfilled By,Best Seller Rank 1,Best Seller Rank 2,Date First Available,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Sub Category 5,Image 1,Image 2,Image 3,Billing Id,Variant
PROD100194,2023-11-07T00:00:00,https://myntra.com/product/100194,https://myntra.com/product/100194/details,100194,Van Heusen Beige Solid Dress Pants,4349,3566,18,Van Heusen,60.33,28,In Stock,Timeless trousers essential for any professional wardrobe. Superior construction with attention to detail.,Van Heusen Official Store,https://myntra.com/trousers,https://myntra.com/trousers,Beige,4.9,2114,Dress Pants,,Regular,Cotton Blend,,Solid,Machine Wash,Button,Casual,,Men,High Rise,,Casual,,,,"Machine wash cold, tumble dry low",,65,147,317,528,1057,Men,,,,,Trousers,Dress Pants,Men,Casual,,https://assets.myntra.com/images/100194/1.jpg,https://assets.myntra.com/images/100194/2.jpg,https://assets.myntra.com/images/100194/3.jpg,BILL100194,Beige
PROD100195,2023-11-06T00:00:00,https://myntra.com/product/100195,https://myntra.com/product/100195/details,100195,Puma Olive Striped Round Neck T-Shirt,1061,604,43,Puma,85.85,36,In Stock,Modern casual t-shirt with clean lines. Quality construction ensures longevity and lasting comfort.,Puma Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Olive,3.6,4677,Round Neck T-Shirt,Short Sleeve,Regular,Cotton Blend,Round Neck,Striped,Machine Wash,,Sports,,Men,,,Sports,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,142,327,701,1169,2338,Men,,767,,,Tshirts,Round Neck T-Shirt,Men,Sports,,https://assets.myntra.com/images/100195/1.jpg,https://assets.myntra.com/images/100195/2.jpg,https://assets.myntra.com/images/100195/3.jpg,BILL100195,Olive
PROD100196,2023-11-19T00:00:00,https://myntra.com/product/100196,https://myntra.com/product/100196/details,100196,Adidas Navy Solid Polo T-Shirt,3919,940,76,Adidas,86.49,29,In Stock,Everyday essential t-shirt in premium cotton. Simple yet stylish design works with any casual outfit.,Adidas Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Navy,4.9,759,Polo T-Shirt,Sleeveless,Slim,Jersey,Polo Collar,Solid,Machine Wash,,Sports,,Men,,,Sports,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,25,53,113,189,379,Men,,581,,,Tshirts,Polo T-Shirt,Men,Sports,,https://assets.myntra.com/images/100196/1.jpg,https://assets.myntra.com/images/100196/2.jpg,https://assets.myntra.com/images/100196/3.jpg,BILL100196,Navy
PROD100197,2023-11-26T00:00:00,https://myntra.com/product/100197,https://myntra.com/product/100197/details,100197,Flying Machine Pink Striped Checked Shirt,4451,1869,58,Flying Machine,42.26,33,In Stock,Professional shirt engineered for all-day comfort. The fabric resists wrinkles while maintaining shape.,Flying Machine Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Pink,4.1,3486,Checked Shirt,Long Sleeve,Tailored,Linen,Button-Down Collar,Striped,Machine Wash,Button,Office,Button-Down Collar,Men,,,Office,,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,106,244,522,871,1743,Men,,62,,,Shirts,Checked Shirt,Men,Office,,https://assets.myntra.com/images/100197/1.jpg,https://assets.myntra.com/images/100197/2.jpg,https://assets.myntra.com/images/100197/3.jpg,BILL100197,Pink
PROD100198,2023-11-11T00:00:00,https://myntra.com/product/100198,https://myntra.com/product/100198/details,100198,Arrow Dark Blue Solid Skinny Jeans,2708,1381,49,Arrow,99.52,32,Out of Stock,Stylish jeans combining classic design with contemporary fit. Premium denim ensures all-day comfort.,Arrow Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Dark Blue,3.9,3065,Skinny Jeans,,Skinny,Denim,,Solid,Machine Wash,Button,Everyday,,Men,Low Rise,Tapered,Everyday,,,,"Machine wash cold, tumble dry low",,94,214,459,766,1532,Men,,707,,,Jeans,Skinny Jeans,Men,Everyday,,https://assets.myntra.com/images/100198/1.jpg,https://assets.myntra.com/images/100198/2.jpg,https://assets.myntra.com/images/100198/3.jpg,BILL100198,Dark Blue
PROD100199,2023-11-08T00:00:00,https://myntra.com/product/100199,https://myntra.com/product/100199/details,100199,Peter England Black Solid Dress Pants,3457,3007,13,Peter England,23.6,34,In Stock,Contemporary trousers with refined details. Quality construction ensures durability and lasting shape.,Peter England Official Store,https://myntra.com/trousers,https://myntra.com/trousers,Black,3.9,1611,Dress Pants,,Tailored,Cotton Blend,,Solid,Machine Wash,Button,Office,,Men,High Rise,,Office,,,,"Machine wash cold, tumble dry low",,51,112,241,402,805,Men,Myntra,280,,,Trousers,Dress Pants,Men,Office,,https://assets.myntra.com/images/100199/1.jpg,https://assets.myntra.com/images/100199/2.jpg,https://assets.myntra.com/images/100199/3.jpg,BILL100199,Black
PROD100200,2023-11-25T00:00:00,https://myntra.com/product/100200,https://myntra.com/product/100200/details,100200,Lee Red Printed Polo T-Shirt,2836,1106,61,Lee,68.06,29,In Stock,Casual t-shirt combining comfort with contemporary style. The perfect foundation for your casual wardrobe.,Lee Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Red,4.2,33,Polo T-Shirt,Sleeveless,Regular,Jersey,Polo Collar,Printed,Machine Wash,,Everyday,,Men,,,Everyday,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,3,2,4,8,16,Men,,,,,Tshirts,Polo T-Shirt,Men,Everyday,,https://assets.myntra.com/images/100200/1.jpg,https://assets.myntra.com/images/100200/2.jpg,https://assets.myntra.com/images/100200/3.jpg,BILL100200,Red
PROD100201,2023-11-03T00:00:00,https://myntra.com/product/100201,https://myntra.com/product/100201/details,100201,Adidas Brown Checked Formal Trousers,4059,2719,33,Adidas,82.87,36,In Stock,Elegant trousers suitable for professional environments. The precise cut provides a sleek silhouette.,Adidas Official Store,https://myntra.com/trousers,https://myntra.com/trousers,Brown,4.0,205,Formal Trousers,,Regular,Cotton,,Checked,Machine Wash,Button,Office,,Men,Mid Rise,,Office,,,,"Machine wash cold, tumble dry low",,8,14,30,51,102,Men,Myntra,252,,,Trousers,Formal Trousers,Men,Office,,https://assets.myntra.com/images/100201/1.jpg,https://assets.myntra.com/images/100201/2.jpg,https://assets.myntra.com/images/100201/3.jpg,BILL100201,Brown
PROD100202,2023-11-03T00:00:00,https://myntra.com/product/100202,https://myntra.com/product/100202/details,100202,Nike Beige Checked Casual Shirt,1629,1091,33,Nike,61.09,32,In Stock,Classic shirt designed for the modern gentleman. Offers comfort and style for professional settings.,Nike Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Beige,4.5,2343,Casual Shirt,Short Sleeve,Slim,Cotton,Classic Collar,Checked,Machine Wash,Button,Office,Classic Collar,Men,,,Office,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,72,164,351,585,1171,Men,,410,,,Shirts,Casual Shirt,Men,Office,,https://assets.myntra.com/images/100202/1.jpg,https://assets.myntra.com/images/100202/2.jpg,https://assets.myntra.com/images/100202/3.jpg,BILL100202,Beige
PROD100203,2023-11-14T00:00:00,https://myntra.com/product/100203,https://myntra.com/product/100203/details,100203,Jack & Jones Maroon Printed Crew Neck T-Shirt,1488,1264,15,Jack & Jones,51.0,30,In Stock,Everyday essential t-shirt in premium cotton. Simple yet stylish design works with any casual outfit.,Jack & Jones Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Maroon,4.0,3691,Crew Neck T-Shirt,Short Sleeve,Slim,Cotton Blend,V-Neck,Printed,Machine Wash,,Casual,,Men,,,Casual,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,113,258,553,922,1845,Men,,329,,,Tshirts,Crew Neck T-Shirt,Men,Casual,,https://assets.myntra.com/images/100203/1.jpg,https://assets.myntra.com/images/100203/2.jpg,https://assets.myntra.com/images/100203/3.jpg,BILL100203,Maroon
PROD100204,2023-11-08T00:00:00,https://myntra.com/product/100204,https://myntra.com/product/100204/details,100204,Reebok Light Blue Checked Formal Shirt,1137,1011,11,Reebok,31.78,38,In Stock,Versatile shirt that transitions seamlessly from desk to dinner. Crafted from breathable cotton blend.,Reebok Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Light Blue,3.2,3471,Formal Shirt,Long Sleeve,Tailored,Linen,Classic Collar,Checked,Machine Wash,Button,Casual,Classic Collar,Men,,,Casual,,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,107,242,520,867,1735,Men,,,,,Shirts,Formal Shirt,Men,Casual,,https://assets.myntra.com/images/100204/1.jpg,https://assets.myntra.com/images/100204/2.jpg,https://assets.myntra.com/images/100204/3.jpg,BILL100204,Light Blue
PROD100205,2023-11-15T00:00:00,https://myntra.com/product/100205,https://myntra.com/product/100205/details,100205,Highlander Navy Printed Henley T-Shirt,1132,566,50,Highlander,39.51,32,In Stock,Classic t-shirt designed for maximum comfort. Features quality cotton construction that gets softer with each wash.,Highlander Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Navy,4.0,3009,Henley T-Shirt,Sleeveless,Relaxed,Cotton,Polo Collar,Printed,Machine Wash,,Sports,,Men,,,Sports,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,92,210,451,752,1504,Men,Myntra,,,,Tshirts,Henley T-Shirt,Men,Sports,,https://assets.myntra.com/images/100205/1.jpg,https://assets.myntra.com/images/100205/2.jpg,https://assets.myntra.com/images/100205/3.jpg,BILL100205,Navy
PROD100206,2023-11-05T00:00:00,https://myntra.com/product/100206,https://myntra.com/product/100206/details,100206,Jack & Jones Pink Solid Solid Shirt,3742,1122,70,Jack & Jones,20.4,35,Out of Stock,A sophisticated formal shirt perfect for office wear. Features premium cotton fabric with impeccable tailoring.,Jack & Jones Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Pink,4.5,1268,Solid Shirt,Short Sleeve,Regular,Linen,Spread Collar,Solid,Machine Wash,Button,Casual,Spread Collar,Men,,,Casual,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,39,88,190,317,634,Men,,909,,,Shirts,Solid Shirt,Men,Casual,,https://assets.myntra.com/images/100206/1.jpg,https://assets.myntra.com/images/100206/2.jpg,https://assets.myntra.com/images/100206/3.jpg,BILL100206,Pink
PROD100207,2023-11-24T00:00:00,https://myntra.com/product/100207,https://myntra.com/product/100207/details,100207,Roadster Red Solid Henley T-Shirt,3605,2559,29,Roadster,75.44,34,In Stock,Versatile t-shirt suitable for various casual occasions. The durable fabric maintains its shape and color.,Roadster Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Red,4.8,2622,Henley T-Shirt,Sleeveless,Slim,Cotton Blend,Polo Collar,Solid,Machine Wash,,Everyday,,Men,,,Everyday,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,80,183,393,655,1311,Men,Myntra,995,,,Tshirts,Henley T-Shirt,Men,Everyday,,https://assets.myntra.com/images/100207/1.jpg,https://assets.myntra.com/images/100207/2.jpg,https://assets.myntra.com/images/100207/3.jpg,BILL100207,Red
PROD100208,2023-11-07T00:00:00,https://myntra.com/product/100208,https://myntra.com/product/100208/details,100208,Van Heusen Pink Checked Checked Shirt,3757,2179,42,Van Heusen,63.17,34,In Stock,Classic shirt designed for the modern gentleman. Offers comfort and style for professional settings.,Van Heusen Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Pink,3.9,1676,Checked Shirt,Long Sleeve,Slim,Cotton,Button-Down Collar,Checked,Machine Wash,Button,Casual,Button-Down Collar,Men,,,Casual,,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,51,117,251,419,838,Men,,972,,,Shirts,Checked Shirt,Men,Casual,,https://assets.myntra.com/images/100208/1.jpg,https://assets.myntra.com/images/100208/2.jpg,https://assets.myntra.com/images/100208/3.jpg,BILL100208,Pink
PROD100209,2023-11-29T00:00:00,https://myntra.com/product/100209,https://myntra.com/product/100209/details,100209,Reebok Light Blue Washed Skinny Jeans,3532,2649,25,Reebok,95.04,34,In Stock,Stylish jeans combining classic design with contemporary fit. Premium denim ensures all-day comfort.,Reebok Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Light Blue,4.0,2006,Skinny Jeans,,Straight,Denim,,Washed,Machine Wash,Button,Casual,,Men,High Rise,Regular,Casual,,,,"Machine wash cold, tumble dry low",,62,140,300,501,1003,Men,,,,,Jeans,Skinny Jeans,Men,Casual,,https://assets.myntra.com/images/100209/1.jpg,https://assets.myntra.com/images/100209/2.jpg,https://assets.myntra.com/images/100209/3.jpg,BILL100209,Light Blue
PROD100210,2023-11-24T00:00:00,https://myntra.com/product/100210,https://myntra.com/product/100210/details,100210,Highlander Grey Graphic Henley T-Shirt,2506,1879,25,Highlander,85.97,29,Out of Stock,Essential wardrobe staple crafted from breathable fabric. Ideal for weekend outings and relaxed settings.,Highlander Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Grey,3.7,598,Henley T-Shirt,Sleeveless,Relaxed,Cotton,Round Neck,Graphic,Machine Wash,,Sports,,Men,,,Sports,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,20,41,89,149,299,Men,Myntra,274,,,Tshirts,Henley T-Shirt,Men,Sports,,https://assets.myntra.com/images/100210/1.jpg,https://assets.myntra.com/images/100210/2.jpg,https://assets.myntra.com/images/100210/3.jpg,BILL100210,Grey
PROD100211,2023-11-30T00:00:00,https://myntra.com/product/100211,https://myntra.com/product/100211/details,100211,Louis Philippe Dark Blue Washed Skinny Jeans,1773,1046,41,Louis Philippe,84.89,38,Out of Stock,Stylish jeans combining classic design with contemporary fit. Premium denim ensures all-day comfort.,Louis Philippe Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Dark Blue,3.4,3266,Skinny Jeans,,Slim,Denim,,Washed,Machine Wash,Button,Everyday,,Men,Low Rise,Tapered,Everyday,,,,"Machine wash cold, tumble dry low",,100,228,489,816,1633,Men,Myntra,87,,,Jeans,Skinny Jeans,Men,Everyday,,https://assets.myntra.com/images/100211/1.jpg,https://assets.myntra.com/images/100211/2.jpg,https://assets.myntra.com/images/100211/3.jpg,BILL100211,Dark Blue
PROD100212,2023-11-23T00:00:00,https://myntra.com/product/100212,https://myntra.com/product/100212/details,100212,Van Heusen Maroon Solid Polo T-Shirt,3355,2751,18,Van Heusen,48.61,37,In Stock,Classic t-shirt designed for maximum comfort. Features quality cotton construction that gets softer with each wash.,Van Heusen Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Maroon,3.7,3829,Polo T-Shirt,Sleeveless,Regular,Cotton Blend,Polo Collar,Solid,Machine Wash,,Everyday,,Men,,,Everyday,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,116,268,574,957,1914,Men,Myntra,146,,,Tshirts,Polo T-Shirt,Men,Everyday,,https://assets.myntra.com/images/100212/1.jpg,https://assets.myntra.com/images/100212/2.jpg,https://assets.myntra.com/images/100212/3.jpg,BILL100212,Maroon
PROD100213,2023-11-18T00:00:00,https://myntra.com/product/100213,https://myntra.com/product/100213/details,100213,Allen Solly Black Distressed Regular Fit Jeans,2100,1260,40,Allen Solly,71.45,34,In Stock,Reliable jeans perfect for casual weekends. The versatile wash works with any casual outfit.,Allen Solly Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Black,3.7,4359,Regular Fit Jeans,,Straight,Stretch Denim,,Distressed,Machine Wash,Button,Casual,,Men,High Rise,Tapered,Casual,,,,"Machine wash cold, tumble dry low",,133,305,653,1089,2179,Men,,291,,,Jeans,Regular Fit Jeans,Men,Casual,,https://assets.myntra.com/images/100213/1.jpg,https://assets.myntra.com/images/100213/2.jpg,https://assets.myntra.com/images/100213/3.jpg,BILL100213,Black
PROD100214,2023-11-11T00:00:00,https://myntra.com/product/100214,https://myntra.com/product/100214/details,100214,Lee Grey Graphic Round Neck T-Shirt,2125,1360,36,Lee,93.3,34,In Stock,Comfortable casual t-shirt perfect for everyday wear. Made from soft cotton for all-day comfort.,Lee Official Store,https://myntra.com/tshirts,https://myntra.com/tshirts,Grey,3.7,3165,Round Neck T-Shirt,Short Sleeve,Slim,Cotton Blend,V-Neck,Graphic,Machine Wash,,Everyday,,Men,,,Everyday,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,97,221,474,791,1582,Men,Myntra,53,,,Tshirts,Round Neck T-Shirt,Men,Everyday,,https://assets.myntra.com/images/100214/1.jpg,https://assets.myntra.com/images/100214/2.jpg,https://assets.myntra.com/images/100214/3.jpg,BILL100214,Grey
PROD100215,2023-11-18T00:00:00,https://myntra.com/product/100215,https://myntra.com/product/100215/details,100215,Jack & Jones Blue Washed Straight Fit Jeans,2546,687,73,Jack & Jones,19.01,36,In Stock,Reliable jeans perfect for casual weekends. The versatile wash works with any casual outfit.,Jack & Jones Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Blue,4.2,490,Straight Fit Jeans,,Skinny,Stretch Denim,,Washed,Machine Wash,Button,Everyday,,Men,Mid Rise,Regular,Everyday,,,,"Machine wash cold, tumble dry low",,16,34,73,122,245,Men,Myntra,522,,,Jeans,Straight Fit Jeans,Men,Everyday,,https://assets.myntra.com/images/100215/1.jpg,https://assets.myntra.com/images/100215/2.jpg,https://assets.myntra.com/images/100215/3.jpg,BILL100215,Blue
PROD100216,2023-11-11T00:00:00,https://myntra.com/product/100216,https://myntra.com/product/100216/details,100216,Jack & Jones Beige Checked Printed Shirt,2131,1598,25,Jack & Jones,13.2,31,In Stock,Premium shirt offering exceptional comfort and style. The refined cut flatters all body types.,Jack & Jones Official Store,https://myntra.com/shirts,https://myntra.com/shirts,Beige,4.2,993,Printed Shirt,Short Sleeve,Slim,Linen,Mandarin Collar,Checked,Machine Wash,Button,Formal,Mandarin Collar,Men,,,Formal,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,32,69,148,248,496,Men,,,,,Shirts,Printed Shirt,Men,Formal,,https://assets.myntra.com/images/100216/1.jpg,https://assets.myntra.com/images/100216/2.jpg,https://assets.myntra.com/images/100216/3.jpg,BILL100216,Beige
PROD100217,2023-11-12T00:00:00,https://myntra.com/product/100217,https://myntra.com/product/100217/details,100217,Flying Machine Grey Solid Formal Trousers,3259,1205,63,Flying Machine,13.05,30,In Stock,Quality trousers designed for all-day comfort. The fabric breathes well while maintaining a crisp look.,Flying Machine Official Store,https://myntra.com/trousers,https://myntra.com/trousers,Grey,3.9,4353,Formal Trousers,,Slim,Polyester Blend,,Solid,Machine Wash,Button,Formal,,Men,High Rise,,Formal,,,,"Machine wash cold, tumble dry low",,133,304,652,1088,2176,Men,Myntra,,,,Trousers,Formal Trousers,Men,Formal,,https://assets.myntra.com/images/100217/1.jpg,https://assets.myntra.com/images/100217/2.jpg,https://assets.myntra.com/images/100217/3.jpg,BILL100217,Grey
